customerID,tenure,MonthlyCharges,TotalCharges,Churn,gender_Female,gender_Male,SeniorCitizen_0,SeniorCitizen_1,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9102-IAYHT,17,85.45,1451.6,1,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
6754-LZUKA,61,80.9,4932.5,0,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
3422-LYEPQ,1,71.0,71,1,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8099-MZPUJ,48,111.8,5443.65,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
0787-LHDYT,16,20.6,330.25,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
2642-DTVCO,9,85.05,746.5,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
0374-IOEGQ,3,44.6,122.7,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4361-JEIVL,1,44.4,44.4,1,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3197-NNYNB,65,105.1,6631.85,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
3396-DKDEL,70,115.15,8250,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
1752-OZXFY,60,59.8,3561.15,0,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
9066-QRSDU,69,26.3,1763.55,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
9112-WSNPU,35,70.55,2419,0,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
9867-NNXLC,22,20.05,470.2,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
5321-NTRKC,66,79.85,5234.95,0,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
1363-TXLSL,1,70.3,70.3,1,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
9507-EXLTT,1,79.35,79.35,1,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
3161-GETRM,34,90.05,3097,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
0402-OAMEN,72,24.45,1709.1,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
6933-VLYFX,31,59.95,1848.8,0,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
6754-WKSHP,30,25.35,723.3,0,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
9846-GKXAS,9,90.8,809.75,1,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False
6017-PPLPX,20,70.45,1470.95,1,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4976-LNFVV,19,34.3,577.15,0,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
5055-MGMGF,65,105.05,6914.95,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
4641-FROLU,30,19.3,602.9,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
2862-JVEOY,6,19.15,124.4,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
2969-QWUBZ,2,51.4,96.8,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
9822-BIIGN,53,71.85,3827.9,0,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
2077-MPJQO,7,75.4,533.05,0,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1534-OULXE,61,49.7,2961.4,0,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False
7136-RVDTZ,70,45.25,3264.45,1,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
2971-SGAFL,13,78.75,995.35,0,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
1480-IVEVR,35,81.6,2815.25,0,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False
2905-KFQUV,2,70.4,154.8,0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
4581-SSPWD,3,75.8,246.3,1,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3370-HXOPH,3,76.1,257.6,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
9391-YZEJW,62,94.0,5757.2,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False
9958-MEKUC,72,103.95,7517.7,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
0281-CNTZX,63,19.95,1234.8,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False
6927-WTFIV,20,71.3,1389.2,1,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
4118-CEVPF,35,110.8,3836.3,0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False
3398-ZOUAA,21,69.1,1474.75,1,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
9114-VEPUF,62,96.1,6001.45,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
7876-BEUTG,15,48.8,720.1,0,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2338-BQEZT,55,50.55,2832.75,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
9873-MNDKV,11,44.65,472.25,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0378-NHQXU,17,88.25,1460.65,1,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
8241-JUIQO,61,19.45,1336.35,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
2194-IIQOF,71,89.3,6388.65,0,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
4512-ZUIYL,2,70.0,153.05,1,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
9631-RXVJM,35,19.25,677.9,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
9584-EXCDZ,17,70.5,1165.6,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
7969-AULMZ,21,97.35,2119.5,1,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
5093-FEGLU,47,19.65,921.55,0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
2621-UDNLU,3,20.85,72,0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
7526-IVLYU,3,19.65,68.35,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
2428-HYUNX,44,19.35,847.25,0,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
9214-EKVXR,1,44.0,44,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3410-MHHUM,44,94.4,4295.35,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0568-ONFPC,5,25.9,135,1,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False
0733-VUNUW,24,55.65,1400.55,1,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
4550-EVXNY,1,69.65,69.65,1,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2122-YWVYA,18,75.4,1380.4,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2968-SSGAA,10,100.6,1060.2,1,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2296-DKZFP,65,71.0,4386.2,0,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
4844-JJWUY,1,86.0,86,1,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
6777-TGHTM,53,106.95,5785.5,1,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False
8909-BOLNL,3,21.2,52.05,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
6603-YRDCJ,33,61.05,2018.4,0,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3538-WZPHD,3,29.6,79.45,1,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3229-USWAR,34,79.95,2727.3,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False
2138-VFAPZ,14,19.7,263.65,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
6131-JLWZM,13,20.3,275.4,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
4785-QRJHC,46,59.9,2816.65,1,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False
0269-XFESX,23,24.35,538.5,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1709-EJDOX,47,19.75,948.9,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
4316-XCSLJ,17,50.3,846.8,0,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
8610-WFCJF,49,95.6,4783.5,1,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
9693-XMUOB,59,50.25,2997.45,0,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0383-CLDDA,69,85.35,5897.4,0,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
4905-JEFDW,11,41.6,470.6,1,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
2709-UQGNP,10,51.65,524.5,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3549-ZTMNH,12,24.0,269.65,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False
7881-INRLC,45,100.85,4740,1,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
8033-ATFAS,39,59.85,2341.5,0,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
1635-NZATJ,71,25.45,1789.65,0,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
0562-HKHML,71,23.9,1626.4,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
8277-RVRSV,33,24.15,800.3,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
9943-VSZUV,67,75.7,5060.85,0,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0117-LFRMW,37,40.2,1448.8,1,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
6172-FECYY,49,84.5,4254.85,1,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
7054-ENNGU,9,50.85,466.6,0,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1455-HFBXA,52,91.6,4627.8,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
9402-CXWPL,70,98.9,6838.6,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
1628-BIZYP,1,85.0,85,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1965-AKTSX,14,78.95,1101.85,1,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0082-LDZUE,1,44.3,44.3,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
4786-UKSNZ,1,20.2,20.2,1,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
5343-SGUBI,52,80.2,4297.6,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0856-NAOES,6,60.9,414.1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
1976-AZZPJ,7,34.2,256.6,0,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
7248-VZQLC,47,85.2,3969.35,1,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
6156-UZDLF,26,87.15,2274.1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
3099-OONVS,25,54.3,1296.8,0,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
9500-WBGRP,69,19.1,1268.85,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
5183-KLYEM,72,112.75,8192.6,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
5144-PQCDZ,4,19.95,59.25,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
8514-VZHEB,59,19.5,1147.85,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
6625-IUTTT,67,65.55,4361.55,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
9355-NPPFS,26,78.8,2006.1,0,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
0068-FIGTF,27,78.2,2078.95,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True
5965-GGPRW,72,105.25,7609.75,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
8035-PWSEV,6,89.25,487.05,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2236-HILPA,62,20.65,1218.45,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1840-BIUOG,20,68.7,1416.2,0,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
1356-MKYSK,6,78.65,483.3,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False
6080-LNESI,51,24.75,1234.6,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1830-IPXVJ,61,19.75,1311.6,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
5828-DWPIL,62,89.1,5618.3,0,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8398-TBIYD,72,84.7,6185.15,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
0011-IGKFF,13,98.0,1237.85,1,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
4192-GORJT,5,94.45,498.1,1,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
6496-SLWHQ,3,105.0,294.45,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
9912-GVSEQ,26,93.85,2381.55,1,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
